O,A-1,A-2,A-3,A-4,A-5,A-all,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-all
3.0,0.379310345,0.172413793,0.275862069,0.344827586,-0.034482759,3.137931034,0.0,0.034482759,-0.103448276,0.0,-0.551724138,-0.137931034,-0.24137931,0.24137931,2.655172414
3.0,0.034482759,0.034482759,0.172413793,0.034482759,0.034482759,3.103448276,0.034482759,0.137931034,-0.103448276,-0.172413793,0.275862069,-0.137931034,-0.310344828,0.275862069,3.034482759
3.0,0.206896552,0.206896552,0.206896552,0.0,-0.034482759,3.068965517,-0.137931034,0.137931034,-0.137931034,0.310344828,0.137931034,-0.275862069,-0.034482759,0.172413793,2.896551724
3.0,0.206896552,0.275862069,0.068965517,0.206896552,0.137931034,3.137931034,-0.448275862,-0.034482759,-0.137931034,0.137931034,0.103448276,-0.103448276,0.034482759,0.068965517,2.724137931
3.0,0.103448276,0.172413793,0.137931034,-0.103448276,0.275862069,3.0,0.24137931,0.137931034,0.103448276,0.137931034,0.620689655,0.275862069,0.137931034,0.448275862,3.172413793
3.0,0.379310345,0.24137931,0.206896552,0.172413793,0.034482759,3.24137931,0.068965517,0.206896552,0.068965517,0.24137931,0.206896552,-0.034482759,0.103448276,0.310344828,2.931034483
3.0,0.448275862,0.413793103,0.068965517,0.137931034,-0.137931034,3.172413793,-0.103448276,-0.034482759,0.0,0.24137931,0.24137931,-0.034482759,-0.137931034,0.275862069,2.620689655
3.0,0.379310345,0.034482759,0.068965517,0.068965517,-0.103448276,3.344827586,-0.275862069,-0.137931034,-0.172413793,0.103448276,-0.275862069,0.0,-0.275862069,0.310344828,2.551724138
3.0,0.310344828,0.379310345,-0.206896552,0.103448276,-0.068965517,3.103448276,-0.172413793,0.034482759,-0.068965517,-0.034482759,0.206896552,-0.379310345,-0.137931034,0.068965517,3.0
3.0,0.137931034,0.137931034,0.413793103,0.206896552,0.034482759,3.482758621,-0.137931034,0.103448276,0.0,0.0,-0.172413793,-0.068965517,0.137931034,0.344827586,2.75862069
3.0,0.088235294,0.147058824,0.176470588,0.117647059,-0.029411765,3.235294118,0.0,0.029411765,0.029411765,0.205882353,0.117647059,0.117647059,0.058823529,0.205882353,3.0
3.0,0.441176471,0.205882353,0.558823529,0.088235294,-0.117647059,3.176470588,-0.235294118,0.058823529,-0.147058824,0.147058824,-0.058823529,-0.088235294,-0.147058824,0.441176471,2.911764706
3.0,0.411764706,0.205882353,0.088235294,-0.058823529,0.029411765,3.117647059,0.058823529,0.147058824,0.058823529,0.0,-0.176470588,0.058823529,0.0,0.323529412,2.705882353
3.0,0.117647059,0.029411765,0.029411765,-0.147058824,0.088235294,3.0,-0.088235294,0.205882353,0.147058824,0.029411765,0.529411765,-0.235294118,0.029411765,0.323529412,3.0
3.0,0.294117647,0.382352941,0.264705882,0.147058824,0.147058824,3.264705882,-0.058823529,0.117647059,0.088235294,0.264705882,0.558823529,-0.058823529,0.117647059,0.352941176,2.852941176
3.0,0.088235294,0.029411765,0.264705882,0.088235294,-0.029411765,2.941176471,0.029411765,0.058823529,0.058823529,0.029411765,0.088235294,0.0,0.117647059,0.235294118,3.0
3.0,0.029411765,0.147058824,0.235294118,0.147058824,-0.088235294,3.058823529,0.029411765,0.117647059,-0.058823529,0.176470588,0.117647059,-0.058823529,0.117647059,0.382352941,2.794117647
3.028571429,0.114285714,0.028571429,0.142857143,0.114285714,-0.028571429,3.028571429,-0.142857143,0.028571429,-0.171428571,0.085714286,-0.285714286,0.085714286,0.028571429,0.542857143,3.028571429
3.028571429,0.285714286,0.057142857,0.0,-0.428571429,-0.114285714,3.171428571,0.0,0.057142857,-0.142857143,0.057142857,-0.285714286,-0.314285714,0.028571429,0.485714286,2.657142857
3.028571429,0.085714286,0.2,0.4,0.4,0.114285714,3.371428571,-0.057142857,-0.457142857,0.085714286,-0.085714286,0.0,0.114285714,0.228571429,0.4,2.942857143
3.028571429,0.2,0.314285714,0.285714286,0.285714286,-0.142857143,3.485714286,-0.228571429,0.114285714,-0.028571429,-0.085714286,-0.142857143,0.228571429,-0.2,0.514285714,2.771428571
3.029411765,0.029411765,0.205882353,0.441176471,0.205882353,0.088235294,3.147058824,-0.058823529,0.294117647,0.058823529,0.088235294,0.441176471,0.117647059,0.058823529,0.294117647,2.941176471
3.029411765,0.294117647,0.176470588,0.323529412,0.058823529,0.176470588,3.264705882,0.088235294,0.176470588,-0.029411765,0.176470588,0.382352941,0.0,0.0,0.264705882,2.882352941
3.029411765,0.058823529,0.117647059,0.470588235,0.117647059,0.117647059,3.117647059,-0.088235294,0.117647059,-0.058823529,0.176470588,-0.264705882,-0.088235294,0.058823529,0.323529412,2.941176471
3.029411765,0.264705882,0.235294118,0.352941176,0.117647059,0.088235294,3.264705882,-0.205882353,0.147058824,-0.088235294,0.088235294,0.352941176,0.058823529,0.0,0.441176471,2.852941176
3.029411765,0.147058824,-0.117647059,0.205882353,0.235294118,0.029411765,3.147058824,0.0,0.176470588,0.058823529,0.029411765,0.5,0.117647059,-0.117647059,0.411764706,2.911764706
3.029411765,0.264705882,0.088235294,0.058823529,0.088235294,0.176470588,3.029411765,0.176470588,0.205882353,0.0,0.147058824,0.147058824,0.176470588,0.176470588,0.352941176,2.970588235
3.029411765,0.088235294,-0.147058824,0.294117647,0.235294118,0.117647059,2.882352941,0.235294118,0.529411765,0.147058824,0.147058824,0.441176471,0.323529412,0.147058824,0.617647059,3.294117647
3.029411765,0.235294118,0.235294118,0.323529412,0.0,0.117647059,3.205882353,-0.235294118,0.176470588,0.117647059,0.264705882,0.411764706,-0.294117647,0.117647059,0.294117647,2.882352941
3.029411765,0.0,0.117647059,0.058823529,0.088235294,-0.029411765,3.058823529,0.058823529,0.264705882,0.029411765,0.117647059,0.5,-0.058823529,0.058823529,0.382352941,3.0
3.029411765,0.029411765,0.117647059,0.264705882,0.147058824,0.029411765,3.029411765,0.205882353,0.264705882,0.235294118,0.147058824,0.441176471,0.029411765,0.147058824,0.441176471,3.117647059
3.029411765,0.323529412,0.323529412,0.205882353,-0.029411765,0.205882353,3.352941176,-0.088235294,0.176470588,0.088235294,0.0,0.264705882,-0.088235294,-0.029411765,0.235294118,2.823529412
3.029411765,0.294117647,0.147058824,0.147058824,0.088235294,0.235294118,3.029411765,-0.029411765,0.117647059,0.0,0.058823529,0.352941176,0.205882353,-0.147058824,0.382352941,3.0
3.029411765,0.147058824,0.0,0.147058824,0.147058824,0.0,3.058823529,0.323529412,0.352941176,0.235294118,0.323529412,0.352941176,0.058823529,0.205882353,0.323529412,3.117647059
3.034482759,0.310344828,0.310344828,0.413793103,0.275862069,0.0,3.172413793,-0.310344828,0.275862069,-0.172413793,0.172413793,0.551724138,0.310344828,-0.206896552,0.379310345,3.103448276
3.034482759,0.172413793,0.24137931,0.103448276,0.172413793,0.137931034,3.206896552,0.0,0.172413793,0.068965517,0.068965517,-0.068965517,-0.068965517,0.137931034,0.413793103,2.827586207
3.034482759,0.310344828,0.137931034,0.137931034,-0.103448276,0.172413793,3.206896552,-0.517241379,0.137931034,-0.310344828,-0.137931034,0.310344828,-0.103448276,-0.275862069,0.551724138,2.793103448
3.034482759,0.482758621,0.103448276,0.24137931,0.24137931,0.103448276,3.24137931,-0.24137931,0.137931034,0.137931034,0.0,0.0,0.034482759,-0.068965517,0.103448276,2.689655172
3.034482759,0.310344828,0.344827586,-0.068965517,-0.103448276,-0.172413793,3.586206897,-0.310344828,-0.034482759,-0.24137931,-0.034482759,0.172413793,-0.068965517,0.068965517,0.24137931,2.517241379
3.034482759,0.24137931,0.172413793,-0.034482759,-0.172413793,-0.137931034,3.034482759,-0.172413793,-0.275862069,-0.034482759,-0.172413793,0.068965517,-0.103448276,0.0,0.068965517,2.965517241
3.034482759,0.24137931,0.172413793,0.034482759,0.034482759,0.448275862,3.0,-0.137931034,0.0,-0.137931034,0.068965517,0.034482759,-0.103448276,0.0,0.517241379,3.0
3.034482759,0.172413793,0.137931034,0.103448276,0.034482759,0.206896552,3.103448276,-0.068965517,-0.137931034,0.068965517,-0.103448276,0.448275862,0.0,0.0,0.379310345,2.931034483
3.034482759,0.310344828,0.206896552,0.103448276,0.034482759,0.068965517,3.275862069,-0.206896552,0.034482759,-0.172413793,0.103448276,0.068965517,0.034482759,-0.103448276,0.379310345,2.896551724
3.034482759,0.275862069,0.206896552,0.172413793,-0.034482759,0.24137931,3.310344828,-0.034482759,0.137931034,-0.137931034,0.172413793,-0.379310345,0.034482759,0.034482759,0.379310345,2.931034483
3.034482759,0.137931034,-0.103448276,0.034482759,0.0,0.275862069,3.344827586,-0.068965517,0.172413793,0.0,0.24137931,0.551724138,0.034482759,0.034482759,0.482758621,2.896551724
3.034482759,0.448275862,0.24137931,0.206896552,0.068965517,0.137931034,3.068965517,-0.275862069,-0.24137931,-0.034482759,-0.206896552,0.137931034,-0.103448276,-0.068965517,0.275862069,2.931034483
3.034482759,0.034482759,-0.068965517,0.24137931,0.034482759,0.172413793,3.103448276,0.137931034,0.068965517,0.137931034,0.172413793,0.068965517,-0.24137931,0.206896552,0.482758621,2.827586207
3.034482759,0.379310345,0.344827586,0.172413793,0.172413793,0.206896552,3.172413793,0.137931034,0.413793103,0.172413793,0.310344828,0.206896552,0.103448276,0.137931034,0.137931034,3.068965517
3.034482759,0.137931034,0.172413793,0.103448276,0.24137931,0.24137931,3.172413793,0.0,0.103448276,-0.103448276,0.034482759,0.413793103,-0.137931034,-0.24137931,0.344827586,2.793103448
3.034482759,0.379310345,0.448275862,0.172413793,0.172413793,0.206896552,3.103448276,0.137931034,0.137931034,0.206896552,0.137931034,0.379310345,0.103448276,-0.034482759,0.379310345,3.034482759
3.034482759,0.103448276,0.068965517,0.103448276,0.206896552,0.068965517,3.068965517,-0.068965517,0.0,-0.034482759,0.068965517,-0.137931034,-0.137931034,-0.068965517,0.24137931,2.965517241
3.034482759,0.137931034,0.24137931,0.275862069,0.137931034,-0.034482759,3.344827586,0.24137931,0.103448276,0.206896552,0.206896552,0.137931034,0.206896552,0.24137931,0.310344828,3.172413793
3.035714286,0.428571429,0.392857143,0.357142857,0.392857143,0.071428571,3.25,0.071428571,0.142857143,0.214285714,0.178571429,0.464285714,0.25,0.214285714,-0.75,3.0
3.035714286,0.142857143,0.178571429,0.0,-0.071428571,0.178571429,3.178571429,0.035714286,0.035714286,-0.071428571,-0.071428571,0.285714286,0.035714286,-0.035714286,0.285714286,3.0
3.035714286,-0.035714286,0.142857143,0.071428571,0.357142857,0.107142857,3.214285714,0.142857143,0.178571429,0.035714286,0.321428571,0.464285714,0.214285714,0.178571429,0.321428571,2.928571429
3.035714286,0.285714286,0.321428571,0.214285714,0.25,0.035714286,3.25,-0.035714286,0.214285714,0.0,0.071428571,-0.035714286,0.107142857,-0.107142857,0.285714286,3.035714286
3.035714286,0.428571429,0.321428571,-0.071428571,0.107142857,-0.285714286,3.25,-0.107142857,0.071428571,0.0,0.071428571,-0.392857143,0.107142857,-0.107142857,0.321428571,2.821428571
3.035714286,-0.035714286,0.321428571,0.142857143,0.285714286,0.071428571,3.071428571,0.035714286,-0.035714286,-0.035714286,0.035714286,0.178571429,0.0,-0.142857143,0.25,2.785714286
3.035714286,0.214285714,0.357142857,0.0,0.142857143,0.035714286,2.821428571,0.25,0.214285714,0.214285714,0.178571429,0.071428571,0.142857143,-0.071428571,0.25,3.071428571
3.035714286,0.285714286,0.464285714,0.178571429,-0.035714286,0.107142857,3.321428571,0.071428571,0.214285714,0.071428571,0.107142857,0.357142857,-0.107142857,-0.035714286,0.357142857,2.857142857
3.035714286,-0.035714286,0.285714286,0.5,0.392857143,0.071428571,2.785714286,0.0,0.107142857,0.107142857,0.285714286,0.428571429,0.071428571,0.214285714,0.214285714,3.071428571
3.035714286,0.142857143,0.0,0.357142857,0.285714286,-0.071428571,3.142857143,0.178571429,0.071428571,0.0,-0.035714286,-0.071428571,0.107142857,-0.035714286,0.535714286,3.071428571
3.035714286,0.214285714,0.214285714,0.071428571,0.142857143,-0.071428571,3.285714286,0.071428571,0.107142857,-0.035714286,0.035714286,0.071428571,-0.035714286,-0.035714286,0.428571429,2.892857143
3.038461538,0.038461538,0.192307692,0.230769231,-0.038461538,0.269230769,2.961538462,0.0,-0.115384615,0.230769231,0.192307692,0.423076923,0.192307692,0.192307692,0.615384615,3.192307692
3.038461538,0.115384615,0.192307692,0.346153846,0.538461538,-0.076923077,3.038461538,0.115384615,0.307692308,0.307692308,0.192307692,-0.076923077,0.346153846,0.346153846,0.346153846,3.230769231
3.038461538,0.269230769,0.269230769,0.423076923,0.307692308,-0.461538462,3.076923077,-0.076923077,-0.192307692,0.0,-0.230769231,-0.615384615,-0.076923077,-0.269230769,0.076923077,2.730769231
3.038461538,0.230769231,0.346153846,-0.192307692,-0.038461538,0.153846154,3.153846154,0.0,0.153846154,-0.038461538,0.115384615,0.153846154,0.076923077,-0.230769231,0.230769231,2.846153846
3.038461538,0.423076923,0.153846154,0.153846154,0.153846154,-0.038461538,3.192307692,0.192307692,0.346153846,0.153846154,0.115384615,0.346153846,0.269230769,0.038461538,0.346153846,3.0
3.038461538,0.153846154,0.269230769,0.076923077,0.038461538,0.0,3.192307692,-0.230769231,0.230769231,-0.115384615,-0.153846154,0.423076923,0.307692308,-0.115384615,0.576923077,3.153846154
3.038461538,0.307692308,0.307692308,0.269230769,0.269230769,0.076923077,3.192307692,0.115384615,0.115384615,0.192307692,0.153846154,-0.153846154,0.076923077,0.115384615,0.230769231,3.0
3.038461538,0.230769231,0.384615385,0.153846154,0.115384615,0.076923077,3.269230769,-0.153846154,0.192307692,-0.076923077,0.115384615,-0.115384615,0.0,-0.230769231,0.307692308,2.846153846
3.038461538,0.5,0.307692308,0.307692308,0.153846154,0.0,3.269230769,-0.269230769,0.115384615,-0.038461538,0.192307692,-0.038461538,0.0,0.076923077,0.346153846,2.961538462
3.038461538,0.076923077,0.192307692,0.230769231,0.153846154,0.0,3.346153846,-0.269230769,0.192307692,0.076923077,0.192307692,0.153846154,0.230769231,-0.076923077,0.307692308,3.038461538
3.038461538,0.192307692,0.5,0.230769231,0.307692308,0.115384615,3.346153846,-0.346153846,0.153846154,0.192307692,0.192307692,0.153846154,0.038461538,-0.076923077,0.230769231,2.730769231
3.038461538,0.269230769,0.192307692,0.346153846,0.269230769,0.0,3.346153846,-0.115384615,0.153846154,0.115384615,0.115384615,-0.269230769,0.230769231,0.076923077,0.038461538,2.923076923
3.038461538,0.307692308,0.346153846,0.192307692,0.230769231,0.269230769,3.384615385,-0.230769231,-0.076923077,-0.230769231,0.076923077,0.0,0.269230769,-0.153846154,0.384615385,2.807692308
3.038461538,0.307692308,0.230769231,0.076923077,0.115384615,0.269230769,3.384615385,-0.076923077,0.076923077,0.038461538,0.153846154,0.269230769,0.0,0.0,0.269230769,3.0
3.038461538,0.230769231,0.269230769,0.538461538,0.384615385,-0.307692308,3.423076923,0.076923077,0.269230769,0.0,0.0,-0.269230769,0.461538462,0.115384615,0.307692308,2.961538462
3.038461538,0.153846154,0.230769231,0.192307692,0.192307692,0.076923077,3.5,-0.153846154,0.076923077,0.076923077,-0.076923077,0.346153846,0.230769231,-0.269230769,0.461538462,2.730769231
3.038461538,0.153846154,0.269230769,-0.076923077,0.076923077,0.076923077,3.038461538,-0.153846154,0.115384615,-0.153846154,0.115384615,0.230769231,0.115384615,-0.192307692,0.5,2.807692308
3.038461538,0.269230769,0.269230769,0.115384615,-0.038461538,0.115384615,3.038461538,-0.576923077,-0.115384615,-0.346153846,-0.192307692,0.653846154,-0.038461538,-0.307692308,0.538461538,2.538461538
3.038461538,0.153846154,0.153846154,0.346153846,0.115384615,0.230769231,3.076923077,-0.192307692,0.115384615,-0.192307692,0.076923077,0.115384615,-0.153846154,-0.115384615,0.346153846,2.923076923
3.038461538,0.230769231,0.153846154,-0.192307692,-0.115384615,0.192307692,3.115384615,-0.153846154,0.192307692,0.076923077,0.115384615,0.153846154,-0.153846154,0.115384615,0.384615385,3.0
3.038461538,0.538461538,0.269230769,0.192307692,0.346153846,0.153846154,3.115384615,-0.038461538,-0.076923077,0.0,-0.153846154,0.038461538,0.115384615,-0.153846154,0.307692308,2.846153846
3.038461538,0.192307692,0.269230769,0.192307692,0.230769231,-0.076923077,3.115384615,-0.269230769,0.153846154,-0.307692308,0.115384615,0.346153846,0.115384615,0.0,0.346153846,2.807692308
3.038461538,0.115384615,0.192307692,0.076923077,0.0,0.038461538,3.115384615,-0.230769231,0.230769231,0.0,0.269230769,0.192307692,0.076923077,0.038461538,0.269230769,3.076923077
3.038461538,0.192307692,0.230769231,0.153846154,-0.153846154,0.153846154,3.153846154,-0.076923077,0.115384615,0.076923077,0.115384615,0.076923077,0.0,0.076923077,0.384615385,3.115384615
3.038461538,0.230769231,0.115384615,0.230769231,0.192307692,0.076923077,3.192307692,-0.346153846,-0.038461538,-0.153846154,-0.153846154,-0.576923077,0.076923077,-0.076923077,0.461538462,2.769230769
3.038461538,0.461538462,0.346153846,0.230769231,0.153846154,0.115384615,3.192307692,-0.307692308,0.192307692,-0.115384615,0.076923077,0.615384615,0.230769231,0.038461538,0.423076923,3.115384615
3.038461538,0.423076923,0.153846154,0.115384615,0.0,0.230769231,3.192307692,0.0,0.076923077,-0.192307692,0.038461538,0.115384615,-0.384615385,-0.038461538,0.384615385,2.769230769
3.038461538,0.269230769,0.153846154,0.192307692,0.230769231,0.230769231,3.192307692,-0.115384615,0.269230769,-0.076923077,0.076923077,0.576923077,0.153846154,0.076923077,0.5,2.769230769
3.038461538,0.384615385,0.076923077,0.269230769,0.230769231,0.076923077,3.192307692,0.0,0.153846154,0.076923077,0.038461538,-0.230769231,0.346153846,0.038461538,0.307692308,2.769230769
3.038461538,0.192307692,0.230769231,-0.038461538,0.038461538,0.0,3.269230769,-0.423076923,0.076923077,-0.153846154,0.153846154,0.038461538,-0.038461538,-0.115384615,0.269230769,2.807692308
3.038461538,0.307692308,0.230769231,0.230769231,0.307692308,-0.192307692,3.269230769,-0.038461538,-0.076923077,0.115384615,-0.115384615,-0.461538462,0.0,0.038461538,0.115384615,2.961538462
3.038461538,0.461538462,0.307692308,0.461538462,0.307692308,0.269230769,3.269230769,0.0,0.038461538,0.192307692,-0.038461538,0.0,0.269230769,0.153846154,0.307692308,3.0
3.038461538,0.5,0.269230769,0.115384615,0.076923077,0.115384615,3.307692308,-0.461538462,-0.038461538,-0.346153846,0.038461538,0.346153846,0.0,-0.115384615,0.423076923,2.961538462
3.038461538,0.269230769,0.230769231,0.115384615,0.269230769,0.115384615,3.346153846,-0.076923077,-0.230769231,-0.115384615,0.0,0.115384615,0.153846154,0.0,0.230769231,2.730769231
3.038461538,0.384615385,0.038461538,0.307692308,0.230769231,-0.038461538,3.384615385,-0.115384615,-0.076923077,-0.192307692,-0.038461538,-0.038461538,0.076923077,0.0,0.384615385,2.961538462
3.038461538,0.461538462,0.192307692,0.423076923,0.384615385,0.038461538,3.423076923,-0.269230769,-0.038461538,-0.192307692,-0.038461538,-0.461538462,0.115384615,-0.192307692,0.384615385,2.730769231
3.038461538,0.192307692,0.076923077,0.230769231,0.076923077,-0.076923077,3.269230769,-0.115384615,0.076923077,-0.038461538,0.038461538,0.153846154,0.384615385,0.076923077,0.461538462,2.923076923
3.038461538,0.423076923,0.346153846,0.307692308,0.230769231,-0.153846154,3.5,0.269230769,0.153846154,0.192307692,0.153846154,0.192307692,0.038461538,0.153846154,-0.846153846,2.846153846
3.038461538,0.346153846,0.153846154,0.115384615,0.230769231,-0.153846154,3.115384615,0.230769231,0.307692308,0.115384615,0.153846154,-0.461538462,0.346153846,0.0,0.269230769,2.961538462
3.038461538,-0.230769231,0.038461538,-0.269230769,-0.038461538,-0.038461538,2.923076923,-0.038461538,0.0,0.115384615,-0.115384615,0.346153846,0.192307692,0.0,0.269230769,3.076923077
